Time,S1_X,S1_Y,S1_Z
1731070388.23,11285.1331513,11284.7957758,0.0
1731070388.73,11285.1522149,11284.6068959,0.0
1731070389.23,11285.244891,11285.4386411,0.0
1731070389.73,11285.3572648,11285.4487354,0.0
1731070390.23,11285.140142,11285.3202614,0.0
1731070390.73,11285.7558336,11285.8118708,0.0
1731070391.23,11285.4911944,11285.6962758,0.0
1731070391.73,11285.9481993,11285.456168,0.0
1731070392.23,11285.745849,11286.2771239,0.0
1731070392.73,11286.4901354,11286.0216359,0.0
1731070393.23,11286.0210213,11286.3168778,0.0
1731070393.73,11286.7890695,11286.7453382,0.0
1731070394.23,11286.3962034,11286.5978027,0.0
1731070394.73,11286.725244,11286.6969807,0.0
1731070395.23,11286.7907081,11286.9196092,0.0
1731070395.73,11286.8214338,11286.7699697,0.0
1731070396.23,11286.8642891,11286.9843483,0.0
1731070396.73,11287.277549,11287.5827165,0.0
1731070397.24,11287.8234274,11287.3537896,0.0
1731070397.74,11287.5804474,11287.868888,0.0
1731070398.24,11287.5132446,11287.8982883,0.0
1731070398.74,11288.2975819,11287.6066222,0.0
1731070399.24,11287.972505,11288.3098885,0.0
1731070399.74,11288.4497813,11288.3259843,0.0
1731070400.24,11288.5127356,11288.2837398,0.0
1731070400.74,11288.7276165,11288.4319438,0.0
1731070401.24,11288.3880992,11288.6205407,0.0
1731070401.74,11288.686285,11288.6775154,0.0
1731070402.24,11289.0645338,11288.8550046,0.0
1731070402.74,11288.7891016,11289.0314232,0.0
1731070403.24,11289.3116574,11289.1142214,0.0
1731070403.74,11289.423219,11289.2802713,0.0
1731070404.24,11289.9272863,11289.8302737,0.0
1731070404.74,11289.6025309,11289.5434941,0.0
1731070405.24,11289.8048602,11289.8952438,0.0
1731070405.75,11290.395344,11289.9363403,0.0
1731070406.24,11290.3305165,11290.2268583,0.0
1731070406.75,11290.1661116,11290.0729261,0.0
1731070407.25,11290.8378967,11290.5980048,0.0
1731070407.75,11290.8877404,11290.2954149,0.0
1731070408.25,11291.1274428,11291.0734832,0.0
1731070408.75,11290.6067812,11290.7859398,0.0
1731070409.25,11290.8049029,11290.7879099,0.0
1731070409.75,11291.0294024,11291.5063825,0.0
1731070410.25,11291.1237559,11291.3872738,0.0
1731070410.75,11291.5377782,11291.8410872,0.0
1731070411.25,11291.6337441,11291.4838996,0.0
1731070411.75,11292.1284136,11292.1120923,0.0
1731070412.25,11292.0403497,11291.8669165,0.0
1731070412.75,11292.3047988,11292.2659524,0.0
1731070413.25,11292.4391093,11292.2547627,0.0
1731070413.75,11292.5346149,11292.083903,0.0
1731070414.25,11292.333452,11292.376201,0.0
1731070414.75,11292.8727994,11292.4638314,0.0
1731070415.25,11292.5485389,11292.764404,0.0
1731070415.75,11292.7875686,11293.3334215,0.0
1731070416.25,11293.4080678,11293.2210748,0.0
1731070416.76,11293.1163255,11293.0261113,0.0
1731070417.26,11293.3166001,11293.4677673,0.0
1731070417.76,11293.6063051,11293.6232909,0.0
1731070418.26,11293.9981408,11293.8746529,0.0
1731070418.76,11293.6701915,11293.8007237,0.0
1731070419.26,11294.2101615,11294.2201253,0.0
1731070419.76,11294.0584839,11294.1197277,0.0
1731070420.26,11294.0699291,11294.5253289,0.0
1731070420.76,11294.6600287,11294.1566194,0.0
1731070421.26,11294.3765742,11294.9295707,0.0
1731070421.76,11294.9136673,11295.0318373,0.0
1731070422.26,11294.9330267,11294.6578094,0.0
1731070422.76,11295.3392242,11294.8977956,0.0
1731070423.26,11295.0060437,11295.3100703,0.0
1731070423.76,11295.6789312,11295.0554057,0.0
1731070424.26,11295.6658149,11295.7626283,0.0
1731070424.76,11295.7931373,11295.6504882,0.0
1731070425.26,11295.5467267,11295.6705914,0.0
1731070425.77,11295.9136172,11296.1774337,0.0
1731070426.27,11295.985738,11296.2007958,0.0
1731070426.77,11296.0297822,11296.533079,0.0
1731070427.27,11296.2244726,11296.5610623,0.0
1731070427.77,11296.9606263,11296.9734007,0.0
1731070428.27,11296.6606356,11296.7404918,0.0
1731070428.77,11296.7953386,11297.057935,0.0
1731070429.27,11297.1832099,11297.3196995,0.0
1731070429.77,11297.0483684,11297.5230166,0.0
1731070430.27,11297.3681166,11297.4721779,0.0
1731070430.77,11297.1505177,11297.1538559,0.0
1731070431.27,11297.7472231,11297.5384617,0.0
1731070431.77,11298.1207599,11297.9058332,0.0
1731070432.27,11298.2263528,11297.8035265,0.0
1731070432.78,11298.4035626,11298.0621148,0.0
1731070433.27,11298.2967241,11298.3030412,0.0
1731070433.77,11298.2743611,11298.6969301,0.0
1731070434.27,11298.8654248,11298.7218911,0.0
1731070434.78,11298.9987063,11298.9551376,0.0
1731070435.28,11298.7530925,11298.6859838,0.0
1731070435.78,11299.388613,11298.9375457,0.0
1731070436.28,11299.4812564,11299.3053288,0.0
1731070436.78,11298.9718461,11298.9717689,0.0
1731070437.28,11299.742249,11299.7429721,0.0
1731070437.78,11299.5543004,11299.9919187,0.0
1731070438.28,11300.036323,11299.8876737,0.0
1731070438.78,11300.0171004,11300.2334838,0.0
1731070439.28,11300.1650439,11300.0510066,0.0
1731070439.78,11300.2344108,11300.3395427,0.0
1731070440.28,11300.1645258,11300.5479648,0.0
1731070440.78,11300.5883475,11300.1602602,0.0
1731070441.28,11300.6635406,11300.3277463,0.0
1731070441.78,11300.5590458,11300.6988058,0.0
1731070442.28,11301.087098,11301.3461605,0.0
1731070442.78,11301.1380536,11301.4408091,0.0
1731070443.28,11300.9719614,11301.0720534,0.0
1731070443.78,11301.6777886,11301.7682897,0.0
1731070444.28,11301.2087911,11301.8756428,0.0
1731070444.78,11301.6585737,11301.6035972,0.0
1731070445.29,11302.2332163,11301.681007,0.0
1731070445.79,11301.8436161,11301.8422777,0.0
1731070446.29,11302.4619185,11302.0839115,0.0
1731070446.79,11302.3522748,11302.2679637,0.0
1731070447.29,11302.5422959,11302.3020721,0.0
1731070447.79,11302.2619601,11302.5392347,0.0
1731070448.29,11302.6156715,11302.4654475,0.0
1731070448.79,11302.752033,11302.9542163,0.0
1731070449.29,11302.7023197,11303.1358494,0.0
1731070449.79,11303.4042377,11303.5218806,0.0
1731070450.29,11303.5557802,11303.3320638,0.0
1731070450.79,11303.6518033,11303.8593529,0.0
1731070451.29,11303.8423794,11303.6623821,0.0
1731070451.79,11303.5425694,11303.4901568,0.0
1731070452.29,11304.2699394,11303.7650925,0.0
1731070452.79,11304.3764863,11304.2057185,0.0
1731070453.29,11304.2621606,11304.0510766,0.0
1731070453.79,11304.5850961,11304.6642506,0.0
1731070454.3,11304.4830908,11304.2395808,0.0
1731070454.8,11304.5269516,11304.815062,0.0
1731070455.3,11304.8317928,11304.7339557,0.0
1731070455.8,11305.1044869,11305.1735146,0.0
1731070456.3,11305.0796765,11304.9530507,0.0
1731070456.8,11305.4007324,11305.0316408,0.0
1731070457.3,11305.8235201,11305.4098499,0.0
1731070457.8,11305.3005371,11305.8138684,0.0
1731070458.3,11305.5767408,11305.9933272,0.0
1731070458.8,11305.6959308,11305.7097122,0.0
1731070459.3,11306.1172331,11306.3557185,0.0
1731070459.8,11306.4244949,11306.467664,0.0
1731070460.3,11306.2318515,11306.2511898,0.0
1731070460.8,11306.4394438,11306.6252713,0.0
1731070461.3,11307.0151527,11306.6461539,0.0
1731070461.8,11306.6399968,11306.7504696,0.0
1731070462.3,11306.790716,11306.99083,0.0
1731070462.8,11306.761144,11307.0195165,0.0
1731070463.3,11307.5311993,11307.573482,0.0
1731070463.8,11307.4823423,11307.7648904,0.0
1731070464.3,11307.8259325,11307.8578913,0.0
1731070464.81,11307.6742787,11307.4536191,0.0
1731070465.3,11307.7101525,11308.0597176,0.0
1731070465.81,11307.6860291,11308.089359,0.0
1731070466.31,11308.0526325,11308.1143465,0.0
1731070466.81,11308.4618904,11308.5507748,0.0
1731070467.31,11308.7877202,11308.3018297,0.0
1731070467.81,11308.5236692,11308.7284721,0.0
1731070468.31,11308.4670075,11308.5366604,0.0
1731070468.81,11309.2324886,11309.1459394,0.0
1731070469.31,11309.1241246,11309.149885,0.0
1731070469.81,11308.8890944,11309.1259993,0.0
1731070470.31,11309.3854974,11309.443029,0.0
1731070470.81,11309.8935275,11309.8284615,0.0
1731070471.31,11309.7891412,11309.8779324,0.0
1731070471.81,11309.8685404,11309.7981086,0.0
1731070472.31,11310.084749,11309.9812978,0.0
1731070472.81,11309.7528628,11309.9195406,0.0
1731070473.31,11310.2404032,11309.9111909,0.0
1731070473.81,11310.4291782,11310.4872339,0.0
1731070474.32,11310.7167902,11310.6700947,0.0
1731070474.82,11310.8432522,11310.6346157,0.0
1731070475.32,11310.9751211,11311.1279643,0.0
1731070475.84,11310.8501405,11310.8383217,0.0
1731070476.33,11311.0966672,11311.0552659,0.0
1731070476.83,11311.2350757,11311.6374233,0.0
1731070477.33,11311.4051418,11311.6422978,0.0
1731070477.83,11311.4474445,11311.9100835,0.0
1731070478.33,11311.6920691,11311.6934865,0.0
1731070478.83,11312.1793036,11311.7139438,0.0
1731070479.33,11312.1241381,11311.8223849,0.0
1731070479.83,11312.2076948,11312.039358,0.0
1731070480.33,11312.4470274,11312.2459902,0.0
1731070480.83,11312.5672954,11312.3286244,0.0
1731070481.33,11312.9841911,11312.4156676,0.0
1731070481.83,11312.9909149,11313.1783799,0.0
1731070482.33,11313.3449631,11313.1826081,0.0
1731070482.83,11312.9762336,11312.7564963,0.0
1731070483.33,11313.5635048,11313.3341487,0.0
1731070483.83,11313.7570134,11313.2620632,0.0
1731070484.33,11313.2849134,11313.4607474,0.0
1731070484.83,11313.5937159,11313.895648,0.0
1731070485.33,11313.8310055,11313.9494595,0.0
1731070485.84,11314.0978458,11313.7317464,0.0
1731070486.34,11314.485667,11314.1488495,0.0
1731070486.84,11313.9816246,11314.4217494,0.0
1731070487.34,11314.4080032,11314.6584308,0.0
1731070487.84,11314.5806101,11314.4315777,0.0
1731070488.34,11314.9768229,11314.6692511,0.0
1731070488.84,11315.0164753,11314.9410294,0.0
1731070489.34,11315.048199,11315.2752075,0.0
1731070489.84,11314.9730643,11315.139841,0.0
1731070490.34,11315.7193907,11315.6976285,0.0
1731070490.84,11315.5495109,11315.4859188,0.0
1731070491.34,11315.3579801,11315.8398216,0.0
1731070491.84,11315.7685583,11315.7606628,0.0
1731070492.34,11315.7264833,11316.2833278,0.0
1731070492.84,11315.994376,11316.3864673,0.0
1731070493.34,11316.0080048,11316.1237899,0.0
1731070493.84,11316.3812695,11316.3111015,0.0
1731070494.34,11316.3425272,11316.5072631,0.0
1731070494.84,11317.0285288,11317.041804,0.0
1731070495.34,11317.1336706,11317.1206701,0.0
1731070495.84,11317.3625907,11317.1063951,0.0
1731070496.34,11317.3804532,11317.1952844,0.0
1731070496.84,11317.1223163,11317.3101279,0.0
1731070497.35,11317.362112,11317.7768669,0.0
1731070497.85,11317.4980911,11317.7570197,0.0
1731070498.35,11317.5427381,11317.6504618,0.0
1731070498.85,11317.9419371,11318.0048835,0.0
1731070499.35,11318.2171705,11317.9148006,0.0
1731070499.85,11318.0443748,11318.1502961,0.0
1731070500.35,11318.0211244,11318.0296467,0.0
1731070500.85,11318.3449993,11318.3061958,0.0
1731070501.35,11318.9237698,11318.5957093,0.0
1731070501.85,11318.7267924,11319.0626698,0.0
1731070502.35,11319.1202649,11318.7408566,0.0
1731070502.85,11318.9400368,11318.8464382,0.0
1731070503.35,11319.2545191,11319.5248643,0.0
1731070503.85,11319.5661601,11319.2348219,0.0
1731070504.35,11319.7745942,11319.4144383,0.0
1731070504.85,11320.0181907,11319.3688848,0.0
1731070505.35,11319.5089747,11320.0933589,0.0
1731070505.85,11319.8524073,11320.3641934,0.0
1731070506.35,11319.8094667,11320.2155563,0.0
1731070506.85,11320.6995963,11320.2929721,0.0
1731070507.36,11320.8041083,11320.7105009,0.0
1731070507.86,11320.8010503,11320.3409002,0.0
1731070508.36,11321.0497375,11321.0681355,0.0
1731070508.86,11320.713526,11320.9603928,0.0
1731070509.36,11321.3717553,11320.820893,0.0
1731070509.86,11321.0869595,11321.0085728,0.0
1731070510.36,11321.010385,11321.570066,0.0
1731070510.86,11321.5773008,11321.3093084,0.0
1731070511.36,11321.8433728,11322.002129,0.0
1731070511.86,11321.6563614,11321.8000922,0.0
1731070512.36,11321.6085434,11322.145505,0.0
1731070512.86,11322.0095319,11321.9740944,0.0
1731070513.36,11322.1790599,11322.345006,0.0
1731070513.86,11322.2894473,11322.1161681,0.0
1731070514.36,11322.6177631,11322.8276187,0.0
1731070514.86,11322.7981036,11322.7015195,0.0
1731070515.36,11323.1353844,11322.8394349,0.0
1731070515.86,11323.3803021,11323.348189,0.0
1731070516.37,11323.163119,11322.9996812,0.0
1731070516.86,11323.0817047,11323.4635418,0.0
1731070517.37,11323.1782842,11323.5404702,0.0
1731070517.87,11323.2788626,11323.9417902,0.0
1731070518.37,11323.5845397,11323.9749877,0.0
1731070518.87,11324.0090384,11323.9058659,0.0
1731070519.37,11323.7763179,11323.973664,0.0
1731070519.87,11324.2307805,11323.9767863,0.0
1731070520.37,11324.2810522,11324.6159967,0.0
1731070520.87,11324.7826832,11324.2539198,0.0
1731070521.37,11324.8819157,11324.878607,0.0
1731070521.87,11324.7703594,11324.7974356,0.0
1731070522.37,11325.2465479,11325.1171941,0.0
1731070522.87,11324.7923536,11324.8932627,0.0
1731070523.37,11324.9616661,11325.5054783,0.0
1731070523.87,11325.4243828,11325.2166667,0.0
1731070524.37,11325.7945544,11325.2233,0.0
1731070524.87,11325.6786338,11325.9128457,0.0
1731070525.37,11325.7196315,11326.0164157,0.0
1731070525.87,11325.9489218,11326.230402,0.0
1731070526.37,11325.9696941,11326.3263881,0.0
1731070526.88,11326.6121591,11326.2404306,0.0
1731070527.37,11326.7117975,11326.7017922,0.0
1731070527.88,11326.4972433,11326.7127014,0.0
1731070528.38,11326.5204524,11327.0931254,0.0
1731070528.88,11326.5634051,11326.6078549,0.0
1731070529.38,11326.8317592,11327.002445,0.0
1731070529.88,11327.1856095,11327.3893238,0.0
1731070530.38,11327.1219339,11327.6572466,0.0
1731070530.88,11327.8626676,11327.6806016,0.0
1731070531.38,11327.9235799,11328.0423923,0.0
1731070531.88,11327.5716976,11327.9633057,0.0
1731070532.38,11327.7550775,11327.9327268,0.0
1731070532.88,11327.7670191,11328.452164,0.0
1731070533.38,11327.9562454,11328.35265,0.0
1731070533.88,11328.3072302,11328.6963269,0.0
1731070534.38,11328.7297937,11328.4986736,0.0
1731070534.88,11328.4328874,11328.3779506,0.0
1731070535.38,11328.6175305,11329.0205974,0.0
1731070535.88,11329.2242968,11328.9086293,0.0
1731070536.38,11328.9160856,11329.1988055,0.0
1731070536.88,11329.4756563,11329.4913575,0.0
1731070537.38,11329.1295411,11329.2490112,0.0
1731070537.88,11329.9538835,11329.2916503,0.0
1731070538.39,11330.0863624,11329.9112065,0.0
1731070538.89,11330.1879633,11329.7688848,0.0
1731070539.39,11329.766511,11330.2814359,0.0
1731070539.89,11330.4095015,11330.3837416,0.0
1731070540.39,11330.7218362,11330.705039,0.0
1731070540.89,11330.5019057,11330.5161638,0.0
1731070541.39,11330.3168566,11330.3347071,0.0
1731070541.89,11330.5033443,11330.6065513,0.0
1731070542.39,11330.6776581,11331.0179634,0.0
1731070542.89,11331.0869915,11331.3552289,0.0
1731070543.39,11331.4311421,11331.5123108,0.0
1731070543.89,11331.7266326,11331.5548961,0.0
1731070544.39,11331.8216713,11331.3416002,0.0
1731070544.89,11331.3757537,11331.9225467,0.0
1731070545.39,11331.66658,11332.0963989,0.0
1731070545.89,11331.8468908,11332.089124,0.0
1731070546.39,11332.2952881,11332.546188,0.0
1731070546.89,11331.9926568,11332.2409778,0.0
1731070547.4,11332.1719611,11332.3483016,0.0
1731070547.9,11332.2517655,11332.4967956,0.0
1731070548.4,11332.6897238,11332.8360056,0.0
1731070548.9,11332.9874286,11333.0599301,0.0
1731070549.4,11332.8764468,11332.9661989,0.0
1731070549.9,11332.8880865,11333.3834832,0.0
1731070550.4,11333.3462741,11333.3446169,0.0
1731070550.9,11333.676838,11333.3966231,0.0
1731070551.4,11333.9553714,11333.4390061,0.0
1731070551.9,11333.774021,11333.8590558,0.0
1731070552.4,11334.2414072,11334.2077584,0.0
1731070552.9,11333.8232636,11334.4141809,0.0
1731070553.4,11333.9983284,11334.3370565,0.0
1731070553.9,11334.3774341,11334.1245024,0.0
1731070554.41,11334.5109243,11334.8447481,0.0
1731070554.91,11334.7302431,11334.5171532,0.0
1731070555.41,11335.1045147,11334.7180809,0.0
1731070555.91,11334.7967458,11335.0669638,0.0
1731070556.41,11335.0715435,11334.8852226,0.0
1731070556.91,11335.616967,11335.3678246,0.0
1731070557.41,11335.1151702,11335.5361192,0.0
1731070557.91,11335.654477,11335.852802,0.0
1731070558.41,11335.6807327,11336.022658,0.0
1731070558.91,11335.8008181,11336.1114587,0.0
1731070559.41,11335.8995088,11336.2290008,0.0
1731070559.91,11336.0972237,11336.116536,0.0
1731070560.41,11336.551316,11336.0220676,0.0
1731070560.91,11336.5905649,11336.1994722,0.0
1731070561.41,11336.822335,11336.3764978,0.0
1731070561.91,11336.6833962,11337.1197965,0.0
1731070562.41,11336.6748702,11336.7366534,0.0
1731070562.92,11337.0213193,11337.4081977,0.0
1731070563.41,11337.1133953,11337.26985,0.0
1731070563.91,11337.642704,11337.6917357,0.0
1731070564.42,11337.8585873,11337.7547355,0.0
1731070564.92,11338.0902434,11338.0913386,0.0
1731070565.42,11337.7343245,11337.9180603,0.0
1731070565.92,11338.1973934,11337.9164877,0.0
1731070566.42,11338.2148597,11338.5049488,0.0
1731070566.92,11338.4444989,11338.2715992,0.0
1731070567.42,11338.3167129,11338.2583357,0.0
1731070567.92,11338.3675867,11338.9604311,0.0
1731070568.42,11338.8828413,11338.7886676,0.0
1731070568.92,11338.866241,11338.5883159,0.0
1731070569.42,11338.9480505,11339.4082145,0.0
1731070569.92,11339.1792952,11339.3857848,0.0
1731070570.42,11339.6444078,11339.4506403,0.0
1731070570.92,11339.3979023,11339.8178782,0.0
1731070571.42,11339.9748549,11339.5580674,0.0
1731070571.92,11339.6680317,11340.1012044,0.0
1731070572.42,11339.8468358,11339.9555606,0.0
1731070572.92,11339.8505418,11340.0595743,0.0
1731070573.42,11339.9755415,11339.9603885,0.0
1731070573.93,11340.2062496,11340.2993408,0.0
1731070574.43,11340.8649062,11340.9423109,0.0
1731070574.93,11340.8087046,11340.6022565,0.0
1731070575.43,11340.620952,11341.1881341,0.0
1731070575.94,11340.6622841,11341.2330108,0.0
1731070576.43,11341.0797005,11340.9517467,0.0
1731070576.93,11341.0928,11341.0423466,0.0
1731070577.43,11341.3724691,11341.4721249,0.0
1731070577.93,11341.8306079,11341.4167405,0.0
1731070578.43,11341.4598998,11341.7181886,0.0
1731070578.93,11341.5630834,11342.0471467,0.0
1731070579.43,11342.0015524,11342.1832049,0.0
1731070579.93,11342.2241371,11342.3720113,0.0
1731070580.43,11342.303412,11342.6839641,0.0
1731070580.93,11342.8434153,11342.8469077,0.0
1731070581.43,11343.0078221,11342.7008452,0.0
1731070581.93,11342.7295475,11342.7216515,0.0
1731070582.43,11342.6700108,11343.0513908,0.0
1731070582.93,11342.8288918,11343.0065581,0.0
1731070583.43,11343.4894159,11343.3838293,0.0
1731070583.94,11343.6817616,11343.1693781,0.0
1731070584.43,11343.3273869,11343.596195,0.0
1731070584.94,11343.8439058,11343.6419815,0.0
1731070585.44,11343.5646467,11344.1991836,0.0
1731070585.94,11343.6799483,11343.6989557,0.0
1731070586.44,11344.3364876,11344.2287577,0.0
1731070586.94,11344.4787594,11344.3780353,0.0
1731070587.44,11344.6404431,11344.2386393,0.0
1731070587.94,11344.8528401,11344.2587644,0.0
1731070588.44,11344.7014292,11344.5407728,0.0
1731070588.94,11345.1779514,11344.834095,0.0
1731070589.44,11345.2414451,11344.9700702,0.0
1731070589.94,11344.8827986,11345.1887755,0.0
1731070590.44,11345.5235705,11345.4688054,0.0
1731070590.94,11345.7450913,11345.6876893,0.0
1731070591.44,11345.7941968,11345.6708376,0.0
1731070591.94,11345.6783888,11345.5947853,0.0
1731070592.44,11346.3222255,11346.0618614,0.0
1731070592.94,11346.0151705,11346.4133832,0.0
1731070593.44,11346.3918961,11346.0521965,0.0
1731070593.94,11346.1945308,11346.2488307,0.0
1731070594.44,11346.4168329,11346.4316768,0.0
1731070594.94,11346.7420328,11346.6981851,0.0
1731070595.45,11346.6203981,11346.8733177,0.0
1731070595.95,11346.8079202,11347.3609885,0.0
1731070596.45,11347.1143389,11347.3351424,0.0
1731070596.95,11347.5079034,11347.6093025,0.0
1731070597.45,11347.769317,11347.2164906,0.0
1731070597.95,11347.5224505,11347.7119358,0.0
1731070598.45,11347.9417735,11348.0989979,0.0
1731070598.95,11347.9253278,11347.6272757,0.0
1731070599.45,11348.1222521,11348.4266751,0.0
1731070599.95,11347.8520775,11348.5754133,0.0
1731070600.45,11348.4509843,11348.4015766,0.0
1731070600.95,11348.3904904,11348.660555,0.0
1731070601.45,11349.0147597,11348.8853798,0.0
1731070601.95,11348.8411441,11348.4859177,0.0
1731070602.45,11349.3371013,11348.9535087,0.0
1731070602.95,11349.4720927,11348.8434505,0.0
1731070603.45,11349.6194043,11349.292817,0.0
1731070603.95,11349.3616836,11349.2181357,0.0
1731070604.45,11349.5081238,11349.4145564,0.0
1731070604.95,11349.355627,11349.6366792,0.0
1731070605.46,11350.1084102,11349.8749956,0.0
1731070605.96,11349.740525,11350.1971699,0.0
1731070606.46,11349.835187,11350.2467573,0.0
1731070606.96,11350.121784,11350.5161257,0.0
1731070607.46,11350.5601231,11350.3658362,0.0
1731070607.96,11350.4864506,11350.3662013,0.0
1731070608.46,11351.1327222,11350.6446912,0.0
1731070608.96,11351.24811,11350.8569305,0.0
1731070609.46,11351.2365955,11351.3333341,0.0
1731070609.96,11351.2498712,11351.1512328,0.0
1731070610.46,11351.1746224,11351.1406046,0.0
1731070610.96,11351.6069105,11351.3468692,0.0
1731070611.46,11351.3777548,11351.9733297,0.0
1731070611.96,11351.7166744,11351.506412,0.0
1731070612.46,11351.8931383,11352.0537222,0.0
1731070612.96,11352.0210585,11352.1862928,0.0
1731070613.46,11352.2014637,11352.5627096,0.0
1731070613.96,11352.7577316,11352.5487863,0.0
1731070614.47,11352.2277931,11352.6358629,0.0
1731070614.97,11352.3814185,11352.5938002,0.0
1731070615.47,11352.505515,11352.6611506,0.0
1731070615.97,11352.756003,11353.1399031,0.0
1731070616.47,11353.2302748,11353.1845735,0.0
1731070616.97,11353.0260098,11353.660641,0.0
1731070617.47,11353.387984,11353.6910171,0.0
1731070617.97,11353.8265177,11353.4883805,0.0
1731070618.47,11353.7830902,11353.6606256,0.0
1731070618.97,11353.7267605,11354.2196829,0.0
1731070619.47,11354.2295173,11354.214926,0.0
1731070619.97,11353.9855805,11354.0915174,0.0
1731070620.47,11354.0826701,11354.7464243,0.0
1731070620.97,11354.5142009,11354.4591672,0.0
1731070621.47,11354.3505815,11354.6419644,0.0
1731070621.97,11354.5738797,11354.7562263,0.0
1731070622.47,11354.8860096,11355.0298847,0.0
1731070622.97,11355.0716613,11354.8044355,0.0
1731070623.47,11355.6387077,11355.3922593,0.0
1731070623.97,11355.0980791,11355.3132799,0.0
1731070624.47,11355.7381764,11355.6357191,0.0
1731070624.98,11355.5031456,11355.5260806,0.0
1731070625.48,11355.6418143,11356.1314131,0.0
1731070625.98,11356.0943852,11355.8955613,0.0
1731070626.48,11356.2283295,11355.8498245,0.0
1731070626.98,11356.2019848,11356.6472781,0.0
1731070627.48,11356.2180852,11356.1825479,0.0
1731070627.98,11356.8470943,11356.9881665,0.0
1731070628.48,11356.6835542,11356.430787,0.0
1731070628.98,11357.0320826,11356.7420202,0.0
1731070629.48,11357.0398041,11357.3983291,0.0
1731070629.98,11356.9651108,11357.3011673,0.0
1731070630.48,11357.1294779,11357.3275035,0.0
1731070630.98,11357.5559262,11357.2122992,0.0
1731070631.48,11357.5935436,11357.6403734,0.0
1731070631.98,11357.8484083,11357.4920949,0.0
1731070632.48,11357.8442169,11357.7514704,0.0
1731070632.99,11358.1823357,11357.8481481,0.0
1731070633.48,11358.5698411,11357.9594456,0.0
1731070633.99,11358.1303204,11358.3610926,0.0
1731070634.49,11358.6153027,11358.2646855,0.0
1731070634.99,11358.462031,11358.8057152,0.0
1731070635.49,11358.9748607,11358.9497657,0.0
1731070635.99,11358.7367368,11359.2537157,0.0
1731070636.49,11359.0071291,11359.1755867,0.0
1731070636.99,11359.6800542,11359.4000042,0.0
1731070637.49,11359.5877399,11359.4331278,0.0
1731070637.99,11359.5546883,11359.6571377,0.0
1731070638.49,11360.0080229,11359.4385238,0.0
1731070638.99,11360.0245203,11359.868761,0.0
1731070639.49,11359.9002338,11359.9712537,0.0
1731070639.99,11360.1417015,11359.9324209,0.0
1731070640.49,11360.038504,11360.531372,0.0
1731070640.99,11360.46052,11360.1607305,0.0
1731070641.49,11360.8819257,11360.8502031,0.0
1731070641.99,11360.5528781,11360.725657,0.0
1731070642.49,11361.1102232,11361.3417296,0.0
1731070642.99,11360.9054753,11361.3665513,0.0
1731070643.49,11361.601569,11361.3047917,0.0
1731070643.99,11361.5195503,11361.5435459,0.0
1731070644.49,11361.6312283,11361.4824185,0.0
1731070644.99,11361.7426376,11361.5395019,0.0
1731070645.5,11361.677242,11361.7906307,0.0
1731070646.0,11362.1001049,11362.0763193,0.0
1731070646.5,11362.1830576,11362.1223298,0.0
1731070647.0,11362.260205,11362.6180879,0.0
1731070647.5,11362.3799314,11362.1954639,0.0
1731070648.0,11362.3131427,11362.486587,0.0
1731070648.5,11362.4658231,11362.7949153,0.0
1731070649.0,11363.1367204,11362.5625367,0.0
1731070649.5,11363.2929435,11362.7839266,0.0
1731070650.0,11363.4515032,11363.2849566,0.0
1731070650.5,11363.2961906,11363.6565974,0.0
1731070651.0,11363.7379433,11363.4641357,0.0
1731070651.5,11363.6219039,11363.3073135,0.0
1731070652.0,11364.1742232,11363.7779595,0.0
1731070652.5,11364.0089772,11364.0207513,0.0
1731070653.0,11364.312417,11364.1297227,0.0
1731070653.5,11364.6432491,11364.1149096,0.0
1731070654.0,11364.0639707,11364.3837175,0.0
1731070654.5,11364.8434625,11364.9218466,0.0
1731070655.0,11364.3686129,11364.8546575,0.0
1731070655.5,11365.1848226,11365.1112969,0.0
1731070656.0,11365.2106927,11364.8976702,0.0
1731070656.5,11365.0185066,11365.338846,0.0
1731070657.01,11365.6057272,11365.4042526,0.0
1731070657.51,11365.6704607,11365.6976948,0.0
1731070658.01,11365.3812582,11365.8629937,0.0
1731070658.51,11365.635386,11366.0133089,0.0
1731070659.01,11365.8841322,11365.8893736,0.0
1731070659.51,11365.8130279,11366.2215366,0.0
1731070660.01,11366.2954666,11366.1826518,0.0
1731070660.51,11366.1607206,11366.2665944,0.0
1731070661.01,11366.2303541,11366.8301404,0.0
1731070661.51,11366.8021971,11366.4479851,0.0
1731070662.01,11366.8770191,11366.7200858,0.0
1731070662.51,11367.1014149,11367.2480586,0.0
1731070663.01,11366.9269906,11366.8026244,0.0
1731070663.51,11367.3515652,11367.5716513,0.0
1731070664.01,11367.2782066,11367.3427634,0.0
1731070664.51,11367.757211,11367.5672306,0.0
1731070665.02,11367.3863135,11368.0692017,0.0
1731070665.51,11367.9715143,11367.8018187,0.0
1731070666.02,11367.6812871,11367.8506535,0.0
1731070666.52,11367.8772019,11368.2069832,0.0
1731070667.01,11368.5797173,11368.669225,0.0
1731070667.52,11368.745382,11368.3169839,0.0
1731070668.02,11368.761593,11368.834202,0.0
1731070668.52,11368.5407978,11368.9515592,0.0
1731070669.02,11368.8356201,11368.6406265,0.0
1731070669.52,11369.3975927,11368.7124473,0.0
