timestamp,variable1,variable2,variable3,variable4,variable5,variable6
32,7.416626823739028,6.119546656176782,8.122961586394904,6.834945536841892,6.955750611316553,7.435349829863931
33,6.096859871525818,6.049741165439816,7.856190699541303,6.595485831885183,6.809644466978286,7.435349829863931
34,6.513628382751042,6.154449401545264,7.894300826234674,6.458651714767064,8.015020157768987,8.063726713086742
35,6.131590580794588,6.084643910808299,7.779970446154559,7.27965641747578,7.211436363908521,6.004046929189746
36,5.992667743719512,6.119546656176782,8.008631206314789,6.561277302605653,7.211436363908521,6.178596063418305
37,6.131590580794588,5.840324693228924,8.313512219861764,6.390234656208003,7.211436363908521,5.969137102344034
38,6.096859871525818,6.049741165439816,8.580283106715365,6.527068773326124,7.247962899993088,6.353145197646864
39,-0.627005442907796,-0.8819440647407784,-1.2951940233380517,6.595485831885183,-0.4664415210674106,0.2404345169627267
40,-0.0747871655343742,-0.7179011615089111,-1.0166089972095045,0.2737496210280652,0.1398989779363972,0.3696008762918605
41,-0.3526328396845234,-0.7999226131248447,-0.7376428698140232,0.6089932079674579,0.3663635016607112,0.5616049239432753
42,0.3176698492027117,-0.8819440647407784,-0.9205714779422076,0.6260974726072228,0.4686378026974981,0.5825508200507024
43,0.1995854376888982,-0.2432238244975512,-0.6271235024032451,0.4482131203536677,0.3006157367084911,0.6453885083729838
44,0.0537164587600698,-0.4002861786557217,-0.3908407169043403,0.3951898999703963,0.2385206253647276,0.6349155603192701
45,0.289885281787697,-0.7458233578036971,-0.5242261603311414,0.342166679587125,0.527080260432805,0.5825508200507024
46,-0.1928715770481876,-0.8260996721512065,-0.3108094508482597,0.3011164444516891,0.1983414356717041,0.2229796035398709
47,0.2933583527145738,-0.906375986498716,-0.2193451467841676,0.4037420322902789,0.2969630831000345,0.3172361360232926
48,-0.0886794492418816,-0.1559669610763453,-0.6385565404112568,0.0206065043595445,0.1946887820632475,0.0065386770964576
49,0.0919202389557155,-0.4247181004136595,-0.01355046263996,0.1608614744056169,0.2129520501055308,0.2543984477010115
50,-0.0747871655343742,-0.3967959041188735,-0.3489195775416315,0.3011164444516891,0.3334896191846011,0.1706148632713031
51,-0.2206561444632025,-0.5782901800349818,-0.1812350200907958,0.3558500912989369,0.4101953449621913,-0.0877178553869643
52,0.1683277993470065,-0.75978445595109,-0.0402275513253204,0.4071628852182318,0.4540271882636714,0.3032722052850079
53,-0.5853285917852735,-0.4596208457821418,-0.5852023630405363,0.0958652687745101,0.0814565202010907,-0.0772449073332507
54,0.0502433878331931,-0.7807261031721795,-0.1126367920427267,-0.2154323476692116,0.2056467428886176,-0.1051727688098201
55,-0.5783824499315198,-0.6009769645244953,-0.516604134992467,0.9237116773391326,0.1435516315448542,-0.0877178553869643
56,-0.4186211872951839,-0.4212278258768112,-0.139313880728087,-0.2599034357326004,0.1691202068040507,-0.2273571627698115
57,-0.3491597687576465,-0.7807261031721795,0.0436147274000973,0.0479733277831684,0.030319369682697,-0.007425253641827
58,-0.4915556767595981,-0.5538582582770443,-0.470871982960421,0.109548680486322,0.3481002336184278,-0.3320866433069468
