Time,F2_X,F2_Y,F2_Z
1731072110.34,7366.4,10799.6,0.0
1731072110.84,7366.5,10799.75,0.0
1731072111.34,7366.6,10799.9,0.0
1731072111.84,7366.7,10800.05,0.0
1731072112.34,7366.8,10800.2,0.0
1731072112.84,7366.9,10800.35,0.0
1731072113.34,7367.0,10800.5,0.0
1731072113.84,7367.1,10800.65,0.0
1731072114.34,7367.2,10800.8,0.0
1731072114.84,7367.3,10800.95,0.0
1731072115.34,7367.4,10801.1,0.0
1731072115.84,7367.5,10801.25,0.0
1731072116.34,7367.6,10801.4,0.0
1731072116.85,7367.7,10801.55,0.0
1731072117.35,7367.8,10801.7,0.0
1731072117.85,7367.9,10801.85,0.0
1731072118.35,7368.0,10802.0,0.0
1731072118.85,7368.1,10802.15,0.0
1731072119.35,7368.2,10802.3,0.0
1731072119.85,7368.3,10802.45,0.0
1731072120.35,7368.4,10802.6,0.0
1731072120.85,7368.5,10802.75,0.0
1731072121.35,7368.6,10802.9,0.0
1731072121.85,7368.7,10803.05,0.0
1731072122.35,7368.8,10803.2,0.0
1731072122.85,7368.9,10803.35,0.0
1731072123.35,7369.0,10803.5,0.0
1731072123.85,7369.1,10803.65,0.0
1731072124.35,7369.2,10803.8,0.0
1731072124.85,7369.3,10803.95,0.0
1731072125.35,7369.4,10804.1,0.0
1731072125.85,7369.5,10804.25,0.0
1731072126.35,7369.6,10804.4,0.0
1731072126.85,7369.7,10804.55,0.0
1731072127.35,7369.8,10804.7,0.0
1731072127.85,7369.9,10804.85,0.0
1731072128.36,7370.0,10805.0,0.0
1731072128.86,7370.1,10805.15,0.0
1731072129.36,7370.2,10805.3,0.0
1731072129.86,7370.3,10805.45,0.0
1731072130.36,7370.4,10805.6,0.0
1731072130.86,7370.5,10805.75,0.0
1731072131.36,7370.6,10805.9,0.0
1731072131.86,7370.7,10806.05,0.0
1731072132.36,7370.8,10806.2,0.0
1731072132.86,7370.9,10806.35,0.0
1731072133.36,7371.0,10806.5,0.0
1731072133.86,7371.1,10806.65,0.0
1731072134.36,7371.2,10806.8,0.0
1731072134.86,7371.3,10806.95,0.0
1731072135.36,7371.4,10807.1,0.0
1731072135.86,7371.5,10807.25,0.0
1731072136.36,7371.6,10807.4,0.0
1731072136.87,7371.7,10807.55,0.0
1731072137.37,7371.8,10807.7,0.0
1731072137.87,7371.9,10807.85,0.0
1731072138.37,7372.0,10808.0,0.0
1731072138.87,7372.1,10808.15,0.0
1731072139.37,7372.2,10808.3,0.0
1731072139.87,7372.3,10808.45,0.0
1731072140.37,7372.4,10808.6,0.0
1731072140.87,7372.5,10808.75,0.0
1731072141.37,7372.6,10808.9,0.0
1731072141.87,7372.7,10809.05,0.0
1731072142.37,7372.8,10809.2,0.0
1731072142.87,7372.9,10809.35,0.0
1731072143.37,7373.0,10809.5,0.0
1731072143.87,7373.1,10809.65,0.0
1731072144.37,7373.2,10809.8,0.0
1731072144.87,7373.3,10809.95,0.0
1731072145.37,7373.4,10810.1,0.0
1731072145.87,7373.5,10810.25,0.0
1731072146.38,7373.6,10810.4,0.0
1731072146.88,7373.7,10810.55,0.0
1731072147.38,7373.8,10810.7,0.0
1731072147.88,7373.9,10810.85,0.0
1731072148.38,7374.0,10811.0,0.0
1731072148.88,7374.1,10811.15,0.0
1731072149.38,7374.2,10811.3,0.0
1731072149.88,7374.3,10811.45,0.0
1731072150.38,7374.4,10811.6,0.0
1731072150.88,7374.5,10811.75,0.0
1731072151.38,7374.6,10811.9,0.0
1731072151.88,7374.7,10812.05,0.0
1731072152.38,7374.8,10812.2,0.0
1731072152.88,7374.9,10812.35,0.0
1731072153.38,7375.0,10812.5,0.0
1731072153.88,7375.1,10812.65,0.0
1731072154.38,7375.2,10812.8,0.0
1731072154.88,7375.3,10812.95,0.0
1731072155.39,7375.4,10813.1,0.0
1731072155.89,7375.5,10813.25,0.0
1731072156.39,7375.6,10813.4,0.0
1731072156.89,7375.7,10813.55,0.0
1731072157.39,7375.8,10813.7,0.0
1731072157.89,7375.9,10813.85,0.0
1731072158.39,7376.0,10814.0,0.0
1731072158.89,7376.1,10814.15,0.0
1731072159.39,7376.2,10814.3,0.0
1731072159.89,7376.3,10814.45,0.0
1731072160.39,7376.4,10814.6,0.0
1731072160.89,7376.5,10814.75,0.0
1731072161.39,7376.6,10814.9,0.0
1731072161.89,7376.7,10815.05,0.0
1731072162.39,7376.8,10815.2,0.0
1731072162.89,7376.9,10815.35,0.0
1731072163.39,7377.0,10815.5,0.0
1731072163.89,7377.1,10815.65,0.0
1731072164.4,7377.2,10815.8,0.0
1731072164.9,7377.3,10815.95,0.0
1731072165.4,7377.4,10816.1,0.0
1731072165.9,7377.5,10816.25,0.0
1731072166.4,7377.6,10816.4,0.0
1731072166.9,7377.7,10816.55,0.0
1731072167.4,7377.8,10816.7,0.0
1731072167.9,7377.9,10816.85,0.0
1731072168.4,7378.0,10817.0,0.0
1731072168.9,7378.1,10817.15,0.0
1731072169.4,7378.2,10817.3,0.0
1731072169.9,7378.3,10817.45,0.0
1731072170.4,7378.4,10817.6,0.0
1731072170.9,7378.5,10817.75,0.0
1731072171.4,7378.6,10817.9,0.0
1731072171.9,7378.7,10818.05,0.0
1731072172.4,7378.8,10818.2,0.0
1731072172.9,7378.9,10818.35,0.0
1731072173.4,7379.0,10818.5,0.0
1731072173.9,7379.1,10818.65,0.0
1731072174.41,7379.2,10818.8,0.0
1731072174.91,7379.3,10818.95,0.0
1731072175.41,7379.4,10819.1,0.0
1731072175.91,7379.5,10819.25,0.0
1731072176.41,7379.6,10819.4,0.0
1731072176.91,7379.7,10819.55,0.0
1731072177.41,7379.8,10819.7,0.0
1731072177.91,7379.9,10819.85,0.0
1731072178.41,7380.0,10820.0,0.0
1731072178.91,7380.1,10820.15,0.0
1731072179.41,7380.2,10820.3,0.0
1731072179.91,7380.3,10820.45,0.0
1731072180.41,7380.4,10820.6,0.0
1731072180.91,7380.5,10820.75,0.0
1731072181.41,7380.6,10820.9,0.0
1731072181.91,7380.7,10821.05,0.0
1731072182.41,7380.8,10821.2,0.0
1731072182.91,7380.9,10821.35,0.0
1731072183.41,7381.0,10821.5,0.0
1731072183.91,7381.1,10821.65,0.0
1731072184.41,7381.2,10821.8,0.0
1731072184.91,7381.3,10821.95,0.0
1731072185.41,7381.4,10822.1,0.0
1731072185.92,7381.5,10822.25,0.0
1731072186.42,7381.6,10822.4,0.0
1731072186.92,7381.7,10822.55,0.0
1731072187.42,7381.8,10822.7,0.0
1731072187.92,7381.9,10822.85,0.0
1731072188.42,7382.0,10823.0,0.0
1731072188.92,7382.1,10823.15,0.0
1731072189.42,7382.2,10823.3,0.0
1731072189.92,7382.3,10823.45,0.0
1731072190.42,7382.4,10823.6,0.0
1731072190.92,7382.5,10823.75,0.0
1731072191.42,7382.6,10823.9,0.0
1731072191.92,7382.7,10824.05,0.0
1731072192.42,7382.8,10824.2,0.0
1731072192.92,7382.9,10824.35,0.0
1731072193.42,7383.0,10824.5,0.0
1731072193.92,7383.1,10824.65,0.0
1731072194.42,7383.2,10824.8,0.0
1731072194.92,7383.3,10824.95,0.0
1731072195.42,7383.4,10825.1,0.0
1731072195.92,7383.5,10825.25,0.0
1731072196.43,7383.6,10825.4,0.0
1731072196.93,7383.7,10825.55,0.0
1731072197.43,7383.8,10825.7,0.0
1731072197.93,7383.9,10825.85,0.0
1731072198.43,7384.0,10826.0,0.0
1731072198.93,7384.1,10826.15,0.0
1731072199.43,7384.2,10826.3,0.0
1731072199.93,7384.3,10826.45,0.0
1731072200.43,7384.4,10826.6,0.0
1731072200.93,7384.5,10826.75,0.0
1731072201.43,7384.6,10826.9,0.0
1731072201.93,7384.7,10827.05,0.0
1731072202.43,7384.8,10827.2,0.0
1731072202.94,7384.9,10827.35,0.0
1731072203.44,7385.0,10827.5,0.0
1731072203.94,7385.1,10827.65,0.0
1731072204.44,7385.2,10827.8,0.0
1731072204.94,7385.3,10827.95,0.0
1731072205.44,7385.4,10828.1,0.0
1731072205.94,7385.5,10828.25,0.0
1731072206.44,7385.6,10828.4,0.0
1731072206.94,7385.7,10828.55,0.0
1731072207.44,7385.8,10828.7,0.0
1731072207.94,7385.9,10828.85,0.0
1731072208.44,7386.0,10829.0,0.0
1731072208.94,7386.1,10829.15,0.0
1731072209.44,7386.2,10829.3,0.0
1731072209.94,7386.3,10829.45,0.0
1731072210.44,7386.4,10829.6,0.0
1731072210.94,7386.5,10829.75,0.0
1731072211.44,7386.6,10829.9,0.0
1731072211.94,7386.7,10830.05,0.0
1731072212.44,7386.8,10830.2,0.0
1731072212.94,7386.9,10830.35,0.0
1731072213.44,7387.0,10830.5,0.0
1731072213.94,7387.1,10830.65,0.0
1731072214.44,7387.2,10830.8,0.0
1731072214.94,7387.3,10830.95,0.0
1731072215.45,7387.4,10831.1,0.0
1731072215.95,7387.5,10831.25,0.0
1731072216.45,7387.6,10831.4,0.0
1731072216.95,7387.7,10831.55,0.0
1731072217.45,7387.8,10831.7,0.0
1731072217.95,7387.9,10831.85,0.0
1731072218.45,7388.0,10832.0,0.0
1731072218.95,7388.1,10832.15,0.0
1731072219.45,7388.2,10832.3,0.0
1731072219.95,7388.3,10832.45,0.0
1731072220.45,7388.4,10832.6,0.0
1731072220.95,7388.5,10832.75,0.0
1731072221.45,7388.6,10832.9,0.0
1731072221.95,7388.7,10833.05,0.0
1731072222.45,7388.8,10833.2,0.0
1731072222.95,7388.9,10833.35,0.0
1731072223.45,7389.0,10833.5,0.0
1731072223.95,7389.1,10833.65,0.0
1731072224.45,7389.2,10833.8,0.0
1731072224.96,7389.3,10833.95,0.0
1731072225.46,7389.4,10834.1,0.0
1731072225.96,7389.5,10834.25,0.0
1731072226.46,7389.6,10834.4,0.0
1731072226.96,7389.7,10834.55,0.0
1731072227.46,7389.8,10834.7,0.0
1731072227.96,7389.9,10834.85,0.0
1731072228.46,7390.0,10835.0,0.0
1731072228.96,7390.1,10835.15,0.0
1731072229.46,7390.2,10835.3,0.0
1731072229.96,7390.3,10835.45,0.0
1731072230.46,7390.4,10835.6,0.0
1731072230.96,7390.5,10835.75,0.0
1731072231.46,7390.6,10835.9,0.0
1731072231.96,7390.7,10836.05,0.0
1731072232.46,7390.8,10836.2,0.0
1731072232.96,7390.9,10836.35,0.0
1731072233.46,7391.0,10836.5,0.0
1731072233.96,7391.1,10836.65,0.0
1731072234.46,7391.2,10836.8,0.0
1731072234.96,7391.3,10836.95,0.0
1731072235.46,7391.4,10837.1,0.0
1731072235.97,7391.5,10837.25,0.0
1731072236.47,7391.6,10837.4,0.0
1731072236.97,7391.7,10837.55,0.0
1731072237.47,7391.8,10837.7,0.0
1731072237.97,7391.9,10837.85,0.0
1731072238.47,7392.0,10838.0,0.0
1731072238.97,7392.1,10838.15,0.0
1731072239.47,7392.2,10838.3,0.0
1731072239.97,7392.3,10838.45,0.0
1731072240.47,7392.4,10838.6,0.0
1731072240.97,7392.5,10838.75,0.0
1731072241.47,7392.6,10838.9,0.0
1731072241.97,7392.7,10839.05,0.0
1731072242.47,7392.8,10839.2,0.0
1731072242.97,7392.9,10839.35,0.0
1731072243.47,7393.0,10839.5,0.0
1731072243.97,7393.1,10839.65,0.0
1731072244.47,7393.2,10839.8,0.0
1731072244.97,7393.3,10839.95,0.0
1731072245.48,7393.4,10840.1,0.0
1731072245.98,7393.5,10840.25,0.0
1731072246.48,7393.6,10840.4,0.0
1731072246.98,7393.7,10840.55,0.0
1731072247.48,7393.8,10840.7,0.0
1731072247.98,7393.9,10840.85,0.0
1731072248.48,7394.0,10841.0,0.0
1731072248.98,7394.1,10841.15,0.0
1731072249.48,7394.2,10841.3,0.0
1731072249.98,7394.3,10841.45,0.0
1731072250.48,7394.4,10841.6,0.0
1731072250.98,7394.5,10841.75,0.0
1731072251.48,7394.6,10841.9,0.0
1731072251.98,7394.7,10842.05,0.0
1731072252.49,7394.8,10842.2,0.0
1731072252.99,7394.9,10842.35,0.0
1731072253.49,7395.0,10842.5,0.0
1731072253.99,7395.1,10842.65,0.0
1731072254.49,7395.2,10842.8,0.0
1731072254.99,7395.3,10842.95,0.0
1731072255.49,7395.4,10843.1,0.0
1731072255.99,7395.5,10843.25,0.0
1731072256.49,7395.6,10843.4,0.0
1731072256.99,7395.7,10843.55,0.0
1731072257.49,7395.8,10843.7,0.0
1731072257.99,7395.9,10843.85,0.0
1731072258.49,7396.0,10844.0,0.0
1731072258.99,7396.1,10844.15,0.0
1731072259.49,7396.2,10844.3,0.0
1731072259.99,7396.3,10844.45,0.0
1731072260.49,7396.4,10844.6,0.0
1731072260.99,7396.5,10844.75,0.0
1731072261.49,7396.6,10844.9,0.0
1731072262.0,7396.7,10845.05,0.0
1731072262.5,7396.8,10845.2,0.0
1731072263.0,7396.9,10845.35,0.0
1731072263.5,7397.0,10845.5,0.0
1731072264.01,7397.1,10845.65,0.0
1731072264.5,7397.2,10845.8,0.0
1731072265.0,7397.3,10845.95,0.0
1731072265.5,7397.4,10846.1,0.0
1731072266.0,7397.5,10846.25,0.0
1731072266.5,7397.6,10846.4,0.0
1731072267.0,7397.7,10846.55,0.0
1731072267.5,7397.8,10846.7,0.0
1731072268.01,7397.9,10846.85,0.0
1731072268.51,7398.0,10847.0,0.0
1731072269.01,7398.1,10847.15,0.0
1731072269.51,7398.2,10847.3,0.0
1731072270.01,7398.3,10847.45,0.0
1731072270.51,7398.4,10847.6,0.0
1731072271.01,7398.5,10847.75,0.0
1731072271.51,7398.6,10847.9,0.0
1731072272.01,7398.7,10848.05,0.0
1731072272.51,7398.8,10848.2,0.0
1731072273.01,7398.9,10848.35,0.0
1731072273.51,7399.0,10848.5,0.0
1731072274.01,7399.1,10848.65,0.0
1731072274.51,7399.2,10848.8,0.0
1731072275.01,7399.3,10848.95,0.0
1731072275.51,7399.4,10849.1,0.0
1731072276.01,7399.5,10849.25,0.0
1731072276.51,7399.6,10849.4,0.0
1731072277.01,7399.7,10849.55,0.0
1731072277.51,7399.8,10849.7,0.0
1731072278.01,7399.9,10849.85,0.0
1731072278.52,7400.0,10850.0,0.0
1731072279.02,7400.1,10850.15,0.0
1731072279.52,7400.2,10850.3,0.0
1731072280.02,7400.3,10850.45,0.0
1731072280.52,7400.4,10850.6,0.0
1731072281.02,7400.5,10850.75,0.0
1731072281.52,7400.6,10850.9,0.0
1731072282.02,7400.7,10851.05,0.0
1731072282.52,7400.8,10851.2,0.0
1731072283.02,7400.9,10851.35,0.0
1731072283.52,7401.0,10851.5,0.0
1731072284.02,7401.1,10851.65,0.0
1731072284.52,7401.2,10851.8,0.0
1731072285.02,7401.3,10851.95,0.0
1731072285.52,7401.4,10852.1,0.0
1731072286.02,7401.5,10852.25,0.0
1731072286.52,7401.6,10852.4,0.0
1731072287.02,7401.7,10852.55,0.0
1731072287.52,7401.8,10852.7,0.0
1731072288.02,7401.9,10852.85,0.0
1731072288.52,7402.0,10853.0,0.0
1731072289.02,7402.1,10853.15,0.0
1731072289.52,7402.2,10853.3,0.0
1731072290.02,7402.3,10853.45,0.0
1731072290.53,7402.4,10853.6,0.0
1731072291.02,7402.5,10853.75,0.0
1731072291.53,7402.6,10853.9,0.0
1731072292.03,7402.7,10854.05,0.0
1731072292.53,7402.8,10854.2,0.0
1731072293.03,7402.9,10854.35,0.0
1731072293.53,7403.0,10854.5,0.0
1731072294.03,7403.1,10854.65,0.0
1731072294.53,7403.2,10854.8,0.0
1731072295.03,7403.3,10854.95,0.0
1731072295.53,7403.4,10855.1,0.0
1731072296.03,7403.5,10855.25,0.0
1731072296.53,7403.6,10855.4,0.0
1731072297.03,7403.7,10855.55,0.0
1731072297.53,7403.8,10855.7,0.0
1731072298.03,7403.9,10855.85,0.0
1731072298.53,7404.0,10856.0,0.0
1731072299.03,7404.1,10856.15,0.0
1731072299.53,7404.2,10856.3,0.0
1731072300.04,7404.3,10856.45,0.0
1731072300.53,7404.4,10856.6,0.0
1731072301.04,7404.5,10856.75,0.0
1731072301.54,7404.6,10856.9,0.0
1731072302.04,7404.7,10857.05,0.0
1731072302.54,7404.8,10857.2,0.0
1731072303.04,7404.9,10857.35,0.0
1731072303.54,7405.0,10857.5,0.0
1731072304.04,7405.1,10857.65,0.0
1731072304.54,7405.2,10857.8,0.0
1731072305.04,7405.3,10857.95,0.0
1731072305.54,7405.4,10858.1,0.0
1731072306.04,7405.5,10858.25,0.0
1731072306.54,7405.6,10858.4,0.0
1731072307.04,7405.7,10858.55,0.0
1731072307.54,7405.8,10858.7,0.0
1731072308.04,7405.9,10858.85,0.0
1731072308.55,7406.0,10859.0,0.0
1731072309.05,7406.1,10859.15,0.0
1731072309.55,7406.2,10859.3,0.0
1731072310.05,7406.3,10859.45,0.0
1731072310.55,7406.4,10859.6,0.0
1731072311.05,7406.5,10859.75,0.0
1731072311.55,7406.6,10859.9,0.0
1731072312.05,7406.7,10860.05,0.0
1731072312.55,7406.8,10860.2,0.0
1731072313.05,7406.9,10860.35,0.0
1731072313.55,7407.0,10860.5,0.0
1731072314.05,7407.1,10860.65,0.0
1731072314.55,7407.2,10860.8,0.0
1731072315.05,7407.3,10860.95,0.0
1731072315.55,7407.4,10861.1,0.0
1731072316.05,7407.5,10861.25,0.0
1731072316.55,7407.6,10861.4,0.0
1731072317.05,7407.7,10861.55,0.0
1731072317.56,7407.8,10861.7,0.0
1731072318.05,7407.9,10861.85,0.0
1731072318.56,7408.0,10862.0,0.0
1731072319.06,7408.1,10862.15,0.0
1731072319.56,7408.2,10862.3,0.0
1731072320.06,7408.3,10862.45,0.0
1731072320.56,7408.4,10862.6,0.0
1731072321.06,7408.5,10862.75,0.0
1731072321.56,7408.6,10862.9,0.0
1731072322.06,7408.7,10863.05,0.0
1731072322.56,7408.8,10863.2,0.0
1731072323.06,7408.9,10863.35,0.0
1731072323.56,7409.0,10863.5,0.0
1731072324.06,7409.1,10863.65,0.0
1731072324.56,7409.2,10863.8,0.0
1731072325.06,7409.3,10863.95,0.0
1731072325.56,7409.4,10864.1,0.0
1731072326.06,7409.5,10864.25,0.0
1731072326.56,7409.6,10864.4,0.0
1731072327.06,7409.7,10864.55,0.0
1731072327.56,7409.8,10864.7,0.0
1731072328.06,7409.9,10864.85,0.0
1731072328.57,7410.0,10865.0,0.0
1731072329.07,7410.1,10865.15,0.0
1731072329.57,7410.2,10865.3,0.0
1731072330.07,7410.3,10865.45,0.0
1731072330.57,7410.4,10865.6,0.0
1731072331.07,7410.5,10865.75,0.0
1731072331.57,7410.6,10865.9,0.0
1731072332.07,7410.7,10866.05,0.0
1731072332.57,7410.8,10866.2,0.0
1731072333.07,7410.9,10866.35,0.0
1731072333.57,7411.0,10866.5,0.0
1731072334.07,7411.1,10866.65,0.0
1731072334.57,7411.2,10866.8,0.0
1731072335.07,7411.3,10866.95,0.0
1731072335.57,7411.4,10867.1,0.0
1731072336.07,7411.5,10867.25,0.0
1731072336.57,7411.6,10867.4,0.0
1731072337.07,7411.7,10867.55,0.0
1731072337.57,7411.8,10867.7,0.0
1731072338.07,7411.9,10867.85,0.0
1731072338.58,7412.0,10868.0,0.0
1731072339.08,7412.1,10868.15,0.0
1731072339.58,7412.2,10868.3,0.0
1731072340.08,7412.3,10868.45,0.0
1731072340.58,7412.4,10868.6,0.0
1731072341.08,7412.5,10868.75,0.0
1731072341.58,7412.6,10868.9,0.0
1731072342.08,7412.7,10869.05,0.0
1731072342.58,7412.8,10869.2,0.0
1731072343.08,7412.9,10869.35,0.0
1731072343.58,7413.0,10869.5,0.0
1731072344.08,7413.1,10869.65,0.0
1731072344.58,7413.2,10869.8,0.0
1731072345.08,7413.3,10869.95,0.0
1731072345.58,7413.4,10870.1,0.0
1731072346.08,7413.5,10870.25,0.0
1731072346.58,7413.6,10870.4,0.0
1731072347.08,7413.7,10870.55,0.0
1731072347.58,7413.8,10870.7,0.0
1731072348.08,7413.9,10870.85,0.0
1731072348.58,7414.0,10871.0,0.0
1731072349.09,7414.1,10871.15,0.0
1731072349.59,7414.2,10871.3,0.0
1731072350.09,7414.3,10871.45,0.0
1731072350.59,7414.4,10871.6,0.0
1731072351.09,7414.5,10871.75,0.0
1731072351.59,7414.6,10871.9,0.0
1731072352.09,7414.7,10872.05,0.0
1731072352.59,7414.8,10872.2,0.0
1731072353.09,7414.9,10872.35,0.0
1731072353.59,7415.0,10872.5,0.0
1731072354.09,7415.1,10872.65,0.0
1731072354.59,7415.2,10872.8,0.0
1731072355.09,7415.3,10872.95,0.0
1731072355.59,7415.4,10873.1,0.0
1731072356.09,7415.5,10873.25,0.0
1731072356.59,7415.6,10873.4,0.0
1731072357.1,7415.7,10873.55,0.0
1731072357.6,7415.8,10873.7,0.0
1731072358.1,7415.9,10873.85,0.0
1731072358.6,7416.0,10874.0,0.0
1731072359.1,7416.1,10874.15,0.0
1731072359.6,7416.2,10874.3,0.0
1731072360.1,7416.3,10874.45,0.0
1731072360.6,7416.4,10874.6,0.0
1731072361.1,7416.5,10874.75,0.0
1731072361.6,7416.6,10874.9,0.0
1731072362.1,7416.7,10875.05,0.0
1731072362.6,7416.8,10875.2,0.0
1731072363.1,7416.9,10875.35,0.0
1731072363.6,7417.0,10875.5,0.0
1731072364.1,7417.1,10875.65,0.0
1731072364.6,7417.2,10875.8,0.0
1731072365.1,7417.3,10875.95,0.0
1731072365.6,7417.4,10876.1,0.0
1731072366.1,7417.5,10876.25,0.0
1731072366.61,7417.6,10876.4,0.0
1731072367.11,7417.7,10876.55,0.0
1731072367.61,7417.8,10876.7,0.0
1731072368.11,7417.9,10876.85,0.0
1731072368.61,7418.0,10877.0,0.0
1731072369.11,7418.1,10877.15,0.0
1731072369.61,7418.2,10877.3,0.0
1731072370.11,7418.3,10877.45,0.0
1731072370.61,7418.4,10877.6,0.0
1731072371.11,7418.5,10877.75,0.0
1731072371.61,7418.6,10877.9,0.0
1731072372.11,7418.7,10878.05,0.0
1731072372.61,7418.8,10878.2,0.0
1731072373.11,7418.9,10878.35,0.0
1731072373.61,7419.0,10878.5,0.0
1731072374.11,7419.1,10878.65,0.0
1731072374.61,7419.2,10878.8,0.0
1731072375.12,7419.3,10878.95,0.0
1731072375.62,7419.4,10879.1,0.0
1731072376.12,7419.5,10879.25,0.0
1731072376.62,7419.6,10879.4,0.0
1731072377.12,7419.7,10879.55,0.0
1731072377.62,7419.8,10879.7,0.0
1731072378.12,7419.9,10879.85,0.0
1731072378.62,7420.0,10880.0,0.0
1731072379.12,7420.1,10880.15,0.0
1731072379.62,7420.2,10880.3,0.0
1731072380.13,7420.3,10880.45,0.0
1731072380.62,7420.4,10880.6,0.0
1731072381.12,7420.5,10880.75,0.0
1731072381.62,7420.6,10880.9,0.0
1731072382.12,7420.7,10881.05,0.0
1731072382.62,7420.8,10881.2,0.0
1731072383.13,7420.9,10881.35,0.0
1731072383.63,7421.0,10881.5,0.0
1731072384.13,7421.1,10881.65,0.0
1731072384.63,7421.2,10881.8,0.0
1731072385.13,7421.3,10881.95,0.0
1731072385.63,7421.4,10882.1,0.0
1731072386.13,7421.5,10882.25,0.0
1731072386.63,7421.6,10882.4,0.0
1731072387.13,7421.7,10882.55,0.0
1731072387.63,7421.8,10882.7,0.0
1731072388.13,7421.9,10882.85,0.0
1731072388.63,7422.0,10883.0,0.0
1731072389.13,7422.1,10883.15,0.0
1731072389.63,7422.2,10883.3,0.0
1731072390.13,7422.3,10883.45,0.0
1731072390.63,7422.4,10883.6,0.0
1731072391.13,7422.5,10883.75,0.0
1731072391.63,7422.6,10883.9,0.0
1731072392.13,7422.7,10884.05,0.0
1731072392.63,7422.8,10884.2,0.0
1731072393.14,7422.9,10884.35,0.0
1731072393.64,7423.0,10884.5,0.0
1731072394.14,7423.1,10884.65,0.0
1731072394.64,7423.2,10884.8,0.0
1731072395.14,7423.3,10884.95,0.0
1731072395.64,7423.4,10885.1,0.0
1731072396.14,7423.5,10885.25,0.0
1731072396.64,7423.6,10885.4,0.0
1731072397.14,7423.7,10885.55,0.0
1731072397.64,7423.8,10885.7,0.0
1731072398.14,7423.9,10885.85,0.0
1731072398.64,7424.0,10886.0,0.0
1731072399.14,7424.1,10886.15,0.0
1731072399.64,7424.2,10886.3,0.0
1731072400.14,7424.3,10886.45,0.0
1731072400.64,7424.4,10886.6,0.0
1731072401.15,7424.5,10886.75,0.0
1731072401.65,7424.6,10886.9,0.0
1731072402.15,7424.7,10887.05,0.0
1731072402.65,7424.8,10887.2,0.0
1731072403.15,7424.9,10887.35,0.0
1731072403.65,7425.0,10887.5,0.0
1731072404.15,7425.1,10887.65,0.0
1731072404.65,7425.2,10887.8,0.0
1731072405.15,7425.3,10887.95,0.0
1731072405.65,7425.4,10888.1,0.0
1731072406.15,7425.5,10888.25,0.0
1731072406.65,7425.6,10888.4,0.0
1731072407.15,7425.7,10888.55,0.0
1731072407.65,7425.8,10888.7,0.0
1731072408.15,7425.9,10888.85,0.0
1731072408.65,7426.0,10889.0,0.0
1731072409.16,7426.1,10889.15,0.0
1731072409.66,7426.2,10889.3,0.0
1731072410.16,7426.3,10889.45,0.0
1731072410.66,7426.4,10889.6,0.0
1731072411.16,7426.5,10889.75,0.0
1731072411.66,7426.6,10889.9,0.0
1731072412.16,7426.7,10890.05,0.0
1731072412.66,7426.8,10890.2,0.0
1731072413.16,7426.9,10890.35,0.0
1731072413.66,7427.0,10890.5,0.0
1731072414.16,7427.1,10890.65,0.0
1731072414.66,7427.2,10890.8,0.0
1731072415.16,7427.3,10890.95,0.0
1731072415.66,7427.4,10891.1,0.0
1731072416.16,7427.5,10891.25,0.0
1731072416.66,7427.6,10891.4,0.0
1731072417.16,7427.7,10891.55,0.0
1731072417.66,7427.8,10891.7,0.0
1731072418.16,7427.9,10891.85,0.0
1731072418.67,7428.0,10892.0,0.0
1731072419.16,7428.1,10892.15,0.0
1731072419.67,7428.2,10892.3,0.0
1731072420.17,7428.3,10892.45,0.0
1731072420.67,7428.4,10892.6,0.0
1731072421.17,7428.5,10892.75,0.0
1731072421.67,7428.6,10892.9,0.0
1731072422.17,7428.7,10893.05,0.0
1731072422.67,7428.8,10893.2,0.0
1731072423.17,7428.9,10893.35,0.0
1731072423.67,7429.0,10893.5,0.0
1731072424.17,7429.1,10893.65,0.0
1731072424.67,7429.2,10893.8,0.0
1731072425.17,7429.3,10893.95,0.0
1731072425.67,7429.4,10894.1,0.0
1731072426.17,7429.5,10894.25,0.0
1731072426.67,7429.6,10894.4,0.0
1731072427.17,7429.7,10894.55,0.0
1731072427.67,7429.8,10894.7,0.0
1731072428.18,7429.9,10894.85,0.0
1731072428.68,7430.0,10895.0,0.0
1731072429.18,7430.1,10895.15,0.0
1731072429.68,7430.2,10895.3,0.0
1731072430.18,7430.3,10895.45,0.0
1731072430.68,7430.4,10895.6,0.0
1731072431.18,7430.5,10895.75,0.0
1731072431.68,7430.6,10895.9,0.0
1731072432.18,7430.7,10896.05,0.0
1731072432.68,7430.8,10896.2,0.0
1731072433.18,7430.9,10896.35,0.0
1731072433.68,7431.0,10896.5,0.0
1731072434.18,7431.1,10896.65,0.0
1731072434.68,7431.2,10896.8,0.0
1731072435.18,7431.3,10896.95,0.0
1731072435.68,7431.4,10897.1,0.0
1731072436.18,7431.5,10897.25,0.0
1731072436.68,7431.6,10897.4,0.0
1731072437.19,7431.7,10897.55,0.0
1731072437.69,7431.8,10897.7,0.0
1731072438.19,7431.9,10897.85,0.0
1731072438.69,7432.0,10898.0,0.0
1731072439.19,7432.1,10898.15,0.0
1731072439.69,7432.2,10898.3,0.0
1731072440.19,7432.3,10898.45,0.0
1731072440.69,7432.4,10898.6,0.0
1731072441.19,7432.5,10898.75,0.0
1731072441.69,7432.6,10898.9,0.0
1731072442.19,7432.7,10899.05,0.0
1731072442.69,7432.8,10899.2,0.0
